purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
797698,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797698 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797698 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797699,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797699 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797699 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797700,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797700 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797700 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797701,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797701 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797701 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797702,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797702 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797702 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797703,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797703 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797703 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797705,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797705 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797705 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797706,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797706 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797706 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797708,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797708 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797708 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797709,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797709 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797709 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797710,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797710 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797710 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797712,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797712 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797712 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797713,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797713 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797713 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797714,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797714 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797714 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797715,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797715 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797715 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797716,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797716 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797716 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797717,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797717 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797717 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797718,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797718 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797718 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797719,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797719 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797719 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797720,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797720 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797720 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797721,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797721 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797721 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797722,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797722 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797722 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797723,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797723 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797723 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797724,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797724 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797724 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797725,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797725 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797725 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797726,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797726 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797726 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797727,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797727 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797727 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797728,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797728 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797728 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797729,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797729 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797729 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797730,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797730 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797730 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797731,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797731 AND invoice_id = 921359 AND invoice_no = 'P0407-25A0000073';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797731 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797732,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797732 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797732 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797733,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797733 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797733 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797734,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797734 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797734 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797735,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797735 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797735 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797736,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797736 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797736 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797737,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797737 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797737 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797738,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797738 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797738 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797739,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797739 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797739 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797740,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797740 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797740 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
797741,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797741 AND invoice_id = 921360 AND invoice_no = 'DR0407-25A000013';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797741 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37886 AND tenant = 'th224';",
797742,th224,"UPDATE th224.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 797742 AND invoice_id = 922688 AND invoice_no = 'DR0425-25A000069';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 797742 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37923 AND tenant = 'th224';",
